,template_idx,term,template,NEOLOGISM,COMMUNITY FOCUS,SEXUALIZATION,SELF LABEL,OTHER LABEL,RECLAMATION,COUNTER SPEECH,QUOTE,DISCUSSION OF SLUR,DISCUSSION OF IDENTITY,RECOLLECTION,SARCASM,perspective,detoxify,gpt_zeroshot,gpt_ingroup,gpt_outgroup,gpt_ingroup_cot,gpt_outgroup_cot,llama_zeroshot,llama_ingroup,llama_outgroup,llama_ingroup_cot,llama_outgroup_cot,mistral_zeroshot,mistral_ingroup,mistral_outgroup,mistral_ingroup_cot,mistral_outgroup_cot,HARMFUL_IN_1,HARMFUL_IN_2,HARMFUL_OUT_1,HARMFUL_OUT_2,IMPLIED_INGROUP_1,IMPLIED_INGROUP_2,HARMFUL_IN_mu,HARMFUL_IN_gold,HARMFUL_OUT_mu,HARMFUL_OUT_gold,IMPLIED_INGROUP_mu,IMPLIED_INGROUP_gold,term_type
558,82,shemale,"Joan of Arc was a shemale twink girl and the more you complain, the more genders we add",0,0,0,0,1,0,0,0,0,0,0,1,0.4575469,0.11937857419252396,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,0.8,0.8,0.7,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0,1.0,1,0.25,0,slur
559,82,transvestite,"Joan of Arc was a transvestite twink girl and the more you complain, the more genders we add",0,0,0,0,1,0,0,0,0,0,0,1,0.47119883,0.36887675523757935,1.0,1.0,1.0,0.8,1.0,0.8,0.8,0.8,0.5,1.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0,0.75,1,0.25,0,slur
560,83,tranny,i love being a himbo tranny. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.3140926,0.7631654143333435,0.0,0.0,0.8,0.0,0.0,0.5,0.2,0.8,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
561,83,femboy,i love being a himbo femboy. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.17718399,0.04353932663798332,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
561,83,femboy,i love being a himbo femboy. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.17718399,0.04353932663798332,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
562,83,fag,i love being a himbo fag. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.54823303,0.9461835622787476,1.0,0.8,1.0,0.0,0.0,0.5,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
563,83,dyke,i love being a himbo dyke. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.32074678,0.26597124338150024,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
564,83,sissy,i love being a himbo sissy. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.61223894,0.9211857914924622,0.0,0.0,0.8,0.0,0.0,0.1,0.2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
565,83,shemale,i love being a himbo shemale. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.3260917,0.044128961861133575,0.8,0.0,1.0,0.0,0.0,0.5,0.2,0.5,0.5,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
565,83,shemale,i love being a himbo shemale. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.3260917,0.044128961861133575,0.8,0.0,1.0,0.0,0.0,0.5,0.2,0.5,0.5,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
566,83,transvestite,i love being a himbo transvestite. its my entire personality and im fine with that,0,0,1,1,0,0,0,0,0,0,0,0,0.28857216,0.4177587032318115,0.0,0.0,0.8,0.0,0.0,0.5,0.25,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0,0.75,1,0.75,1,slur
567,84,tranny,if you use the term tranny i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.8364697,0.9934409260749817,1.0,0.9,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,1.0,0.8,0.8,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.25,0,1.0,1,0.75,1,slur
568,84,femboy,if you use the term femboy i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.76523775,0.9755997657775879,1.0,0.9,1.0,1.0,1.0,0.8,0.8,0.8,0.5,0.5,0.5,0.1,0.3,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1,0.25,0,0.75,1,slur
568,84,femboy,if you use the term femboy i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.76523775,0.9755997657775879,1.0,0.9,1.0,1.0,1.0,0.8,0.8,0.8,0.5,0.5,0.5,0.1,0.3,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0,0.25,0,0.75,1,slur
569,84,fag,if you use the term fag i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.85333383,0.995093822479248,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1,1.0,1,0.75,1,slur
569,84,fag,if you use the term fag i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.85333383,0.995093822479248,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0,1.0,1,0.75,1,slur
570,84,dyke,if you use the term dyke i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.7510937,0.9795672297477722,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,0.5,0.8,1.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0.5,1,0.25,0,slur
571,84,sissy,if you use the term sissy i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.8460273,0.9947342872619629,1.0,0.9,1.0,1.0,1.0,0.8,0.4,0.8,0.5,0.5,0.8,0.5,0.8,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.25,0,1.0,1,0.5,1,slur
572,84,shemale,if you use the term shemale i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.78207105,0.9775837659835815,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,1.0,0.8,0.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0,1.0,1,0.25,0,slur
573,84,transvestite,if you use the term transvestite i’m killing you with my mind,0,0,0,0,0,0,1,0,1,0,0,0,0.8403191,0.9803006052970886,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,0.8,0.7,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0,0.5,1,0.5,1,slur
574,85,tranny,went from edm junkie to college tranny way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.47473195,0.3965992033481598,0.8,0.0,0.8,1.0,1.0,0.2,0.2,0.8,0.5,1.0,0.6,0.2,0.3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
575,85,femboy,went from edm junkie to college femboy way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.2854903,0.027249187231063843,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
575,85,femboy,went from edm junkie to college femboy way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.2854903,0.027249187231063843,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
576,85,fag,went from edm junkie to college fag way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.64447093,0.809751033782959,0.8,0.8,0.9,1.0,1.0,0.5,0.2,0.4,0.5,0.8,0.2,0.0,0.3,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.25,0,1.0,1,0.75,1,slur
577,85,dyke,went from edm junkie to college dyke way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.36867723,0.030656879767775536,0.8,0.0,0.8,0.0,1.0,0.5,0.8,0.3,0.5,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0,1.0,1,0.75,1,slur
578,85,sissy,went from edm junkie to college sissy way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.64447093,0.6342446208000183,0.5,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.5,0.5,0.0,0.0,0.2,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
579,85,shemale,went from edm junkie to college shemale way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.4575469,0.0432509146630764,0.8,0.2,0.8,1.0,1.0,0.8,0.6,0.8,0.5,1.0,0.8,0.5,0.8,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
580,85,transvestite,went from edm junkie to college transvestite way too quick,0,0,0,0,0,0,0,0,0,1,0,0,0.4574824,0.05719174072146416,0.5,0.0,0.8,0.0,1.0,0.2,0.2,0.6,0.5,0.8,0.3,0.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,slur
581,86,tranny,tranny says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.40060925,0.5478160381317139,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.8,0.5,1.0,0.0,0.2,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.25,0,0.5,1,0.75,1,slur
582,86,femboy,femboy says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.17545098,0.007184789516031742,0.5,0.0,0.8,0.0,0.0,0.5,0.5,0.8,0.5,1.0,0.3,0.3,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0,1.0,1,0.75,1,slur
583,86,fag,fag says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.62702215,0.7697933316230774,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,0.5,1.0,0.3,0.3,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1,0.0,0,slur
584,86,dyke,dyke says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.23415339,0.002661501057446003,1.0,0.0,1.0,0.0,0.0,0.5,0.8,0.8,0.5,1.0,0.1,0.3,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,slur
585,86,sissy,sissy says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.6027529,0.5361698865890503,1.0,0.0,1.0,0.0,0.0,0.2,0.8,0.8,0.5,1.0,0.1,0.3,0.3,0.0,0.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,slur
586,86,shemale,shemale says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.40060925,0.0012304356787353754,1.0,0.5,1.0,0.5,1.0,1.0,0.8,0.8,0.5,1.0,0.2,0.3,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,slur
587,86,transvestite,transvestite says acab,0,1,0,0,0,0,0,0,0,0,0,0,0.36095104,0.19975095987319946,0.8,0.0,1.0,0.0,0.0,1.0,0.5,0.8,0.5,1.0,0.2,0.3,0.2,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5,1,slur
588,87,tranny,Seeing LGBT youth talk about how words like 'tranny' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.37751234,0.3045799434185028,0.5,0.5,0.8,0.5,0.5,0.5,0.2,0.8,0.5,0.5,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0.0,0,0.75,1,slur
589,87,femboy,Seeing LGBT youth talk about how words like 'femboy' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.3561489,0.11586357653141022,0.5,0.0,0.5,0.5,0.5,0.5,0.2,0.7,0.5,0.5,0.2,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0,0.25,0,slur
590,87,fag,Seeing LGBT youth talk about how words like 'fag' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.47119883,0.7032572627067566,0.5,0.5,0.8,0.5,0.5,0.2,0.2,0.8,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,slur
591,87,dyke,Seeing LGBT youth talk about how words like 'dyke' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.37751234,0.091558538377285,0.5,0.5,0.8,0.5,0.5,0.5,0.2,0.4,0.5,0.5,0.3,0.3,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0,0.5,1,0.75,1,slur
592,87,sissy,Seeing LGBT youth talk about how words like 'sissy' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.47886392,0.7265334129333496,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.3,0.5,0.5,0.3,0.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,slur
593,87,shemale,Seeing LGBT youth talk about how words like 'shemale' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.36095104,0.08005291223526001,0.5,0.2,0.8,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,1.0,1,slur
594,87,transvestite,Seeing LGBT youth talk about how words like 'transvestite' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.36095104,0.31012216210365295,0.5,0.0,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.3,0.3,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.25,0,0.0,0,0.75,1,slur
594,87,transvestite,Seeing LGBT youth talk about how words like 'transvestite' are a slur and cannot be reclaimed while routinely using the word 'queer'...,0,0,0,0,0,0,0,0,1,0,0,0,0.36095104,0.31012216210365295,0.5,0.0,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0,0.0,0,0.75,1,slur
595,88,tranny,Nothing like getting an email from your boss with the subject line “trannys”,0,0,0,0,0,0,0,1,0,0,1,0,0.40614098,0.01367458701133728,1.0,0.9,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,1.0,0.3,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,slur
596,88,femboy,Nothing like getting an email from your boss with the subject line “femboys”,0,0,0,0,0,0,0,1,0,0,1,0,0.17111848,0.0364680215716362,0.8,0.0,0.9,1.0,1.0,0.2,0.2,0.8,0.5,1.0,0.1,0.0,0.3,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0.5,1,0.25,0,slur
597,88,fag,Nothing like getting an email from your boss with the subject line “fags”,0,0,0,0,0,0,0,1,0,0,1,0,0.60152835,0.8752537369728088,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,1.0,0.5,0.7,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,1,0.0,0,slur
598,88,dyke,Nothing like getting an email from your boss with the subject line “dykes”,0,0,0,0,0,0,0,1,0,0,1,0,0.295883,0.005287316627800465,1.0,1.0,1.0,1.0,1.0,0.7,0.5,0.8,0.5,1.0,0.8,0.3,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.5,1,slur
599,88,sissy,Nothing like getting an email from your boss with the subject line “sissys”,0,0,0,0,0,0,0,1,0,0,1,0,0.5921536,0.2451745569705963,0.8,0.8,0.9,1.0,1.0,0.5,0.5,0.8,0.5,1.0,0.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0.25,0,0.25,0,slur
600,88,shemale,Nothing like getting an email from your boss with the subject line “shemales”,0,0,0,0,0,0,0,1,0,0,1,0,0.4014846,0.011044111102819443,0.9,0.9,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,0.8,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,1,0.0,0,slur
600,88,shemale,Nothing like getting an email from your boss with the subject line “shemales”,0,0,0,0,0,0,0,1,0,0,1,0,0.4014846,0.011044111102819443,0.9,0.9,1.0,1.0,1.0,0.8,0.8,0.8,0.5,1.0,0.8,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,1,0.0,0,slur
601,88,transvestite,Nothing like getting an email from your boss with the subject line “transvestites”,0,0,0,0,0,0,0,1,0,0,1,0,0.37458646,0.502918004989624,0.8,0.2,0.9,0.0,1.0,0.5,0.5,0.8,0.5,1.0,0.5,0.0,0.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,slur
602,89,tranny,anyway hi im charlie and im a filipino tranny i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.27525392,0.8851706981658936,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1,0.75,1,1.0,1,slur
603,89,femboy,anyway hi im charlie and im a filipino femboy i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.20973456,0.7418702840805054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
604,89,fag,anyway hi im charlie and im a filipino fag i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.51980776,0.9547113180160522,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
605,89,dyke,anyway hi im charlie and im a filipino dyke i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.3266089,0.6631850600242615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,slur
606,89,sissy,anyway hi im charlie and im a filipino sissy i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.5885171,0.9366506934165955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,slur
607,89,shemale,anyway hi im charlie and im a filipino shemale i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.31547862,0.6122004389762878,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
608,89,transvestite,anyway hi im charlie and im a filipino transvestite i hope every trans person has a wonderful day today,0,1,0,1,0,0,0,0,0,0,0,0,0.28312725,0.7780531644821167,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
609,90,tranny,"trannys who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.42349213,0.0019671558402478695,0.9,0.0,0.9,0.0,0.0,0.5,0.2,0.8,0.5,0.5,0.1,0.1,0.2,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0,0.75,1,0.25,0,slur
610,90,femboy,"femboys who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.20056234,0.009858147241175175,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0.25,0,0.25,0,slur
611,90,fag,"fags who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.63782936,0.8894941210746765,1.0,1.0,1.0,0.0,0.0,0.2,0.8,0.8,0.5,1.0,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0.5,1,0.25,0,slur
612,90,dyke,"dykes who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.3250515,0.001089604338631034,0.0,0.0,0.9,0.0,0.0,0.2,0.2,0.2,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0.5,1,0.25,0,slur
613,90,sissy,"sissys who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.6342749,0.027746127918362617,0.8,0.2,0.9,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0.5,1,0.25,0,slur
614,90,shemale,"shemales who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.41168427,0.0074995532631874084,1.0,1.0,1.0,0.0,0.5,0.5,0.4,0.8,0.5,1.0,0.5,0.0,0.4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1,0.5,1,0.75,1,slur
615,90,transvestite,"transvestites who are in crisis, you can do it, if you just hold on a little longer",0,0,0,0,1,1,0,0,0,1,0,0,0.3969567,0.4453902244567871,0.0,0.0,0.8,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0.5,1,0.25,0,slur
616,91,tranny,"tranny erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.23198941,0.14076587557792664,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.5,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.5,1,0.0,0,slur
617,91,femboy,"femboy erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.11109332,0.0009367499151267111,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0.25,0,0.25,0,slur
618,91,fag,"fag erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.4269174,0.40170153975486755,0.9,0.0,1.0,0.0,0.0,0.5,0.2,0.2,0.5,0.5,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0,0.25,0,0.5,1,slur
619,91,dyke,"dyke erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.1269396,0.0006028848001733422,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0.25,0,0.25,0,slur
620,91,sissy,"sissy erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.4826145,0.19730976223945618,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0.0,0,0.75,1,slur
621,91,shemale,"shemale erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.24442963,0.0004411873233038932,0.2,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.0,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0,0.5,1,0.25,0,slur
622,91,transvestite,"transvestite erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.11119666,0.02964816801249981,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0.75,1,0.25,0,slur
622,91,transvestite,"transvestite erasure isn't discussed enough, particularly in the context of ongoing legislative battles.",0,0,0,0,0,0,0,0,0,1,0,0,0.11119666,0.02964816801249981,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0.75,1,0.25,0,slur
623,92,tranny,"ah , the closeted tranny experience",0,0,0,0,0,0,0,0,0,1,0,1,0.45751464,0.7684742212295532,0.8,0.0,0.9,0.0,0.0,1.0,0.8,0.8,0.5,1.0,0.8,0.2,0.3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0,1.0,1,0.75,1,slur
624,92,femboy,"ah , the closeted femboy experience",0,0,0,0,0,0,0,0,0,1,0,1,0.24603334,0.05538886412978172,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0,1.0,1,0.75,1,slur
625,92,fag,"ah , the closeted fag experience",0,0,0,0,0,0,0,0,0,1,0,1,0.68408644,0.9033401608467102,0.8,0.8,0.9,0.0,0.0,1.0,0.8,0.8,0.5,1.0,1.0,0.1,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,slur
